label,area,eccentricity,bacteria,yfit
13188,32,0.849233777411444,0,0
13189,21,0.808393346041929,0,0
13190,26,0.832276945954502,0,0
13191,10,0.616441400296898,0,0
13192,21,0.906626486135476,0,0
13193,5,0,0,0
13194,10,0.616441400296898,0,0
13195,5,0,0,0
13196,5,0,0,0
13197,11,0.819334278607287,0,0
13198,8,0.816496580927726,0,0
13199,5,0,0,0
13200,5,0,0,0
13201,18,0.830154167211943,0,0
13202,32,0.886909140051315,0,0
13203,14,0.865391230740588,0,0
13204,21,0.858562452568034,0,0
13205,10,0.616441400296898,0,0
13206,29,0.910249565489268,0,0
13207,48,0.942991536404131,0,0
13208,11,0.755928946018454,0,0
13209,5,0,0,0
13210,23,0.872277891847957,0,0
13211,30,0.892076729487814,0,0
13212,11,0.819334278607287,0,0
13213,5,0,0,0
13214,31,0.696106619332434,0,0
13215,28,0.899968059965712,0,0
13216,110,0.992095770232992,0,0
13217,32,0.662405420564645,0,0
13218,5,0,0,0
13219,12,0.881414830562367,0,0
13220,20,0.938479282062698,0,0
13221,5,0,0,0
13222,5,0,0,0
13223,5,0,0,0
13224,13,0.902915608420768,0,0
13225,23,0.819628315106469,0,0
13226,5,0,0,0
13227,5,0,0,0
13228,5,0,0,0
13229,19,0.520703731881705,0,0
13230,8,0.816496580927726,0,0
13231,11,0.912870929175277,0,0
13232,12,0.767578652189816,0,0
13233,5,0,0,0
13234,51,0.701629831254322,0,0
13235,5,0,0,0
13236,108,0.801074669998479,0,0
13237,5,0,0,0
13238,21,0.819403691831721,0,0
13239,24,0.970236666242826,0,0
13240,8,0.577350269189626,0,0
13241,5,0,0,0
13242,14,0.909308712171201,0,0
13243,8,0.816496580927726,0,0
13244,363,0.777192295171505,1,1
13245,5,0,0,0
13246,29,0.776174533118305,0,0
13247,13,0.72966086717678,0,0
13248,51,0.675809404972314,0,0
13249,5,0,0,0
13250,5,0,0,0
13251,142,0.728190081289642,0,1
13252,5,0,0,0
13253,63,0.911621029919455,0,0
13254,52,0.969415029788946,0,0
13255,8,0.816496580927726,0,0
13256,5,0,0,0
13257,16,0.811462412482111,0,0
13258,8,0.816496580927726,0,0
13259,5,0,0,0
13260,8,0.577350269189626,0,0
13261,15,0.558503899274291,0,0
13262,15,0.706233270314254,0,0
13263,27,0.57354577147037,0,0
13264,26,0.845424114565486,0,0
13265,42,0.96174932174421,0,0
13266,20,0.809776330178916,0,0
13267,8,0.816496580927726,0,0
13268,10,0.870388279778489,0,0
13269,48,0.884082226415541,0,0
13270,16,0.92993758299485,0,0
13271,38,0.583090811531266,0,0
13272,49,0.956357708646873,0,0
13273,5,0,0,0
13274,35,0.935209389267104,0,0
13275,71,0.650988792861674,0,1
13276,5,0,0,0
13277,8,0.577350269189626,0,0
13278,5,0,0,0
13279,11,0.819334278607287,0,0
13280,78,0.762441888387585,0,0
13281,15,0.830838473683296,0,0
13282,5,0,0,0
13283,8,0.816496580927726,0,0
13284,13,0.72966086717678,0,0
13285,8,0.816496580927726,1,0
13286,36,0.913832636624762,0,0
13287,20,0.848712259838398,0,0
13288,17,0.841037615065286,0,0
13289,28,0.934640227082225,0,0
13290,18,0.81594408834563,0,0
13291,24,0.901277555231701,0,0
13292,34,0.906068986060156,0,0
13293,14,0.632154645557942,0,0
13294,14,0.629288982059086,0,0
13295,5,0,0,0
13296,56,0.853282085620086,0,0
13297,88,0.857683460448222,0,0
13298,5,0,0,0
13299,11,0.819334278607287,0,0
13300,22,0.744653819216963,0,0
13301,20,0.848712259838398,0,0
13302,8,0.577350269189626,0,0
13303,116,0.849110131511673,0,0
13304,8,0.577350269189626,0,0
13305,18,0.80062466200828,0,0
13306,16,0.740971222810684,0,0
13307,12,0.767578652189816,0,0
13308,8,0.577350269189626,0,0
13309,65,0.822257516964013,0,0
13310,5,0,0,0
13311,14,0.629288982059086,0,0
13312,83,0.827069817089513,0,0
13313,35,0.887762033142719,0,0
13314,11,0.819334278607287,0,0
13315,5,0,0,0
13316,11,0.819334278607287,0,0
13317,5,0,0,0
13318,5,0,0,0
13319,5,0,0,0
13320,5,0,0,0
13321,10,0.928476690885259,0,0
13322,11,0.819334278607287,0,0
13323,5,0,0,0
13324,5,0,0,0
13325,40,0.716842582582235,0,0
13326,16,0.740971222810684,0,0
13327,8,0.577350269189626,0,0
13328,174,0.962829420055747,0,0
13329,15,0.733235575106767,0,0
13330,10,0.921442675250927,0,0
13331,47,0.906349349078084,0,0
13332,5,0,0,0
13333,31,0.759976626713306,0,0
13334,5,0,0,0
13335,37,0.819540057935457,0,0
13336,11,0.819334278607287,0,0
13337,8,0.816496580927726,0,0
13338,42,0.94627763459822,0,0
13339,11,0.912870929175277,0,0
13340,18,0.975543950418306,0,0
13341,5,0,0,0
13342,22,0.537318610054862,0,0
13343,14,0.632154645557942,0,0
13344,11,0.912870929175277,0,0
13345,146,0.347211596965623,1,1
13346,15,0.900535775574559,0,0
13347,67,0.892374352456087,0,0
13348,13,0.72966086717678,0,0
13349,19,0.924347315565531,0,0
13350,14,0.629288982059086,0,0
13351,23,0.905761526702296,0,0
13352,8,0.577350269189626,0,0
13353,38,0.884886539746392,0,0
13354,8,0.577350269189626,0,0
13355,78,0.813023882210256,0,0
13356,24,0.950599945802289,0,0
13357,5,0,0,0
13358,19,0.660753192299576,0,0
13359,48,0.962662954745213,0,0
13360,107,0.838069347837829,0,0
13361,19,0.790806680992745,0,0
13362,27,0.663398817015666,0,0
13363,8,0.577350269189626,0,0
13364,19,0.877167495473249,0,0
13365,16,0.953101884422656,0,0
13366,31,0.845077483001167,0,0
13367,12,0.767578652189816,0,0
13368,18,0.833969617661245,0,0
13369,5,0,0,0
13370,8,0.577350269189626,0,0
13371,18,0.817768151776685,0,0
13372,26,0.845266140888399,0,0
13373,8,0.577350269189626,0,0
13374,24,0.962386243919847,0,0
13375,17,0.297044262893002,0,1
13376,42,0.904642462758589,0,0
13377,19,0.900119301590563,0,0
13378,27,0.823945052051611,0,0
13379,80,0.945514004137397,0,0
13380,5,0,0,0
13381,33,0.809705674829891,0,0
13382,52,0.73858848782674,0,0
13383,24,0.8316551022295,0,0
13384,15,0.888201850593383,0,0
13385,10,0.616441400296898,0,0
13386,9,0.805076485899413,0,0
13387,17,0.828166608753761,0,0
13388,22,0.946538248117612,0,0
13389,49,0.785556987155324,0,0
13390,13,0.849643155168251,0,0
13391,5,0,0,0
13392,13,0.925477467031678,0,0
13393,8,0.577350269189626,0,0
13394,29,0.779734500011707,0,0
13395,5,0,0,0
13396,10,0.928476690885259,0,0
13397,17,0.707106781186547,0,0
13398,22,0.822618788065162,0,0
13399,11,0.644658371220304,0,0
13400,5,0,0,0
13401,16,0.577350269189626,0,0
13402,75,0.950416407051221,0,0
13403,19,0.902639423925952,0,0
13404,66,0.735249541026632,0,0
13405,70,0.809677224973442,0,0
13406,5,0,0,0
13407,37,0.816479447870895,0,0
13408,63,0.891940037242816,0,0
13409,8,0.816496580927726,0,0
13410,16,0.850392346249052,0,0
13411,56,0.935709813769167,0,0
13412,21,0.734347798869561,0,0
13413,5,0,0,0
13414,8,0.577350269189626,0,0
13415,24,0.928518423755776,0,0
13416,53,0.866495828175432,0,0
13417,11,0.819334278607287,0,0
13418,13,0.932033727226042,0,0
13419,25,0.719575080751647,0,0
13420,5,0,0,0
13421,13,0.72966086717678,0,0
13422,62,0.891214517620662,0,0
13423,18,0.80062466200828,0,0
13424,8,0.577350269189626,0,0
13425,8,0.577350269189626,0,0
13426,14,0.850687770424024,0,0
13427,5,0,0,0
13428,41,0.636840039510773,0,0
13429,18,0.669691083662766,0,0
13430,8,0.577350269189626,0,0
13431,5,0,0,0
13432,16,0.786508062270831,0,0
13433,12,0.881414830562367,0,0
13434,5,0,0,0
13435,8,0.577350269189626,0,0
13436,10,0.616441400296898,0,0
13437,35,0.909637255726265,0,0
13438,5,0,0,0
13439,80,0.952794679656707,0,0
13440,38,0.815729832590642,0,0
13441,5,0,0,0
13442,41,0.899695615664763,0,0
13443,29,0.829100552390744,0,0
13444,8,0.816496580927726,0,0
13445,81,0.887130001380042,0,0
13446,12,0.556348640264187,0,0
13447,19,0.952816602660932,0,0
13448,5,0,0,0
13449,5,0,0,0
13450,5,0,0,0
13451,15,0.761381572301477,0,0
13452,5,0,0,0
13453,15,0.706233270314254,0,0
13454,13,0.72966086717678,0,0
13455,5,0,0,0
13456,11,0.755928946018454,0,0
13457,177,0.539430079375981,0,1
13458,5,0,0,0
13459,16,0.879049072991533,0,0
13460,13,0.72966086717678,0,0
13461,5,0,0,0
13462,10,0.616441400296898,0,0
13463,70,0.904631878945433,0,0
13464,10,0.616441400296898,0,0
13465,13,0.849643155168251,0,0
13466,15,0.888201850593383,0,0
13467,24,0.871142958943213,0,0
13468,25,0.627598845369795,0,0
13469,51,0.943152381416651,0,0
13470,15,0.558503899274291,0,0
13471,8,0.577350269189626,0,0
13472,13,0.902915608420768,0,0
13473,46,0.8254306482508,0,0
13474,5,0,0,0
13475,33,0.919730084423105,0,0
13476,81,0.923358873203258,0,0
13477,5,0,0,0
13478,10,0.870388279778489,0,0
13479,5,0,0,0
13480,5,0,0,0
13481,10,0.616441400296898,0,0
13482,5,0,0,0
13483,36,0.810404317742826,0,0
13484,12,0.767578652189816,0,0
13485,33,0.709538255614941,0,0
13486,40,0.804980313215618,0,0
13487,21,0.897210276839223,0,0
13488,5,0,0,0
13489,21,0.791302231867761,0,0
13490,5,0,0,0
13491,10,0.921442675250927,0,0
13492,19,0.889667891441282,0,0
13493,12,0.556348640264187,0,0
13494,20,0.740484759158646,0,0
13495,12,0,0,0
13496,8,0.577350269189626,0,0
13497,44,0.943743668688629,0,0
13498,10,0.616441400296898,0,0
13499,41,0.877497016389043,0,0
13500,10,0.616441400296898,0,0
13501,17,0.878862667345446,0,0
13502,20,0.914303452371147,0,0
13503,53,0.902679017011697,0,0
13504,10,0.616441400296898,0,0
13505,23,0.795968062268326,0,0
13506,5,0,0,0
13507,5,0,0,0
13508,5,0,0,0
13509,5,0,0,0
13510,78,0.77227697660757,0,0
13511,5,0,0,0
13512,5,0,0,0
13513,12,0.767578652189816,0,0
13514,5,0,0,0
13515,5,0,0,0
13516,16,0.707106781186548,0,0
13517,12,0.881526961176874,0,0
13518,5,0,0,0
13519,5,0,0,0
13520,10,0.870388279778489,0,0
13521,30,0.893275006710819,0,0
13522,71,0.629161664781502,0,1
13523,65,0.94358488796832,0,0
13524,41,0.76153202358043,0,0
13525,54,0.775924952041661,0,0
13526,216,0.918658593553636,0,1
13527,11,0.912870929175277,0,0
13528,17,0.897887414363114,0,0
13529,16,0.853981521978194,0,0
13530,5,0,0,0
13531,37,0.936474220936175,0,0
13532,5,0,0,0
13533,5,0,0,0
13534,63,0.878914146905391,0,0
13535,17,0.938309454312727,0,0
13536,38,0.945504746886729,0,0
13537,26,0.918090256085165,0,0
13538,17,0.89513554461048,0,0
13539,5,0,0,0
13540,15,0.821501115609943,0,0
13541,39,0.873371863842756,0,0
13542,5,0,0,0
13543,8,0.577350269189626,0,0
13544,10,0.616441400296898,0,0
13545,280,0.438278303640571,1,1
13546,5,0,0,0
13547,5,0,0,0
13548,5,0,0,0
13549,5,0,0,0
13550,33,0.787103851994727,0,0
13551,31,0.897879016666772,0,0
13552,27,0.900750985037758,0,0
13553,15,0.790772024495446,0,0
13554,12,0.881526961176874,0,0
13555,24,0.511608949155631,0,0
13556,20,0.857711569965562,0,0
13557,12,0.556348640264187,0,0
13558,15,0.558503899274291,0,0
13559,40,0.902001253819781,0,0
13560,63,0.826899928635525,0,0
13561,31,0.920690117348741,0,0
13562,185,0.762535075792887,0,1
13563,5,0,0,0
13564,15,0.721715569948937,0,0
13565,24,0.80872925207074,0,0
13566,5,0,0,0
13567,14,0.856017183228701,0,0
13568,5,0,0,0
13569,5,0,0,0
13570,5,0,0,0
13571,57,0.705858492709925,0,0
13572,28,0.954201556779602,0,0
13573,11,0.819334278607287,0,0
13574,31,0.973953850490528,0,0
13575,5,0,0,0
13576,5,0,0,0
13577,16,0.927897435136371,0,0
13578,5,0,0,0
13579,20,0.846840069411809,0,0
13580,58,0.841763010319358,0,0
13581,41,0.957074243095924,0,0
13582,5,0,0,0
13583,8,0.577350269189626,0,0
13584,44,0.891437455842075,0,0
13585,98,0.231917239336589,0,1
13586,71,0.920989756288664,0,0
13587,34,0.723859018804272,0,0
13588,21,0.633858529174178,0,0
13589,8,0.577350269189626,0,0
13590,5,0,0,0
13591,48,0.814937129343605,0,0
13592,67,0.526763108619926,0,1
13593,10,0.928476690885259,0,0
13594,5,0,0,0
13595,13,0.932033727226042,0,0
13596,5,0,0,0
13597,46,0.909024857651616,0,0
13598,13,0.901148257707383,0,0
13599,5,0,0,0
13600,5,0,0,0
13601,8,0.816496580927726,0,0
13602,11,0.819334278607287,0,0
13603,29,0.887964456135212,0,0
13604,5,0,0,0
13605,5,0,0,0
13606,5367,0.981855862517408,0,0
13607,10,0.928476690885259,0,0
13608,5,0,0,0
13609,21,0.636229881741265,0,0
13610,5,0,0,0
13611,27,0.819230302464656,0,0
13612,10,0.616441400296898,0,0
13613,34,0.962591025884059,0,0
13614,8,0.577350269189626,0,0
13615,13,0.877455320319647,0,0
13616,12,0.556348640264187,0,0
13617,5,0,0,0
13618,10,0.928476690885259,0,0
13619,20,0.841491985871636,0,0
13620,17,0.805813955214896,0,0
13621,71,0.603854983112826,0,1
13622,61,0.799539065038402,0,0
13623,5,0,0,0
13624,10,0.921442675250927,0,0
13625,54,0.927185135294312,0,0
13626,14,0.629288982059086,0,0
13627,5,0,0,0
13628,63,0.839751157873314,0,0
13629,22,0.905442028126168,0,0
13630,16,0.877058019307029,0,0
13631,42,0.753241982664467,0,0
13632,14,0.764470787156438,0,0
13633,10,0.616441400296898,0,0
13634,5,0,0,0
13635,5,0,0,0
13636,13,0.849643155168251,0,0
13637,5,0,0,0
13638,24,0.906962373871154,0,0
13639,8,0.577350269189626,0,0
13640,28,0.914030683921728,0,0
13641,5,0,0,0
13642,56,0.816430604236694,0,0
13643,11,0.819334278607287,0,0
13644,5,0,0,0
13645,5,0,0,0
13646,12,0.556348640264187,0,0
13647,39,0.870090683257156,0,0
13648,5,0,0,0
13649,8,0.816496580927726,0,0
13650,5,0,0,0
13651,5,0,0,0
13652,5,0,0,0
13653,20,0.502083182854423,0,0
13654,39,0.556634020713618,0,0
13655,149,0.50462779353081,1,1
13656,18,0.908827263189158,0,0
13657,20,0.964372971178154,0,0
13658,32,0.91078654863371,0,0
13659,17,0.554808003014066,0,0
13660,59,0.680994453323227,0,0
13661,159,0.927960840142424,0,0
13662,36,0.930051611999107,0,0
13663,20,0.839680748981739,0,0
13664,33,0.856816139389646,0,0
13665,75,0.473356283569476,0,1
13666,5,0,0,0
13667,10,0.928476690885259,0,0
13668,27,0.971587108883441,0,0
13669,5,0,0,0
13670,40,0.684791692824468,0,0
13671,24,0.804393367873759,0,0
13672,5,0,0,0
13673,5,0,0,0
13674,19,0.927057903091325,0,0
13675,21,0.742988136495828,0,0
13676,5,0,0,0
13677,21,0.851237258373599,0,0
13678,26,0.949631455505741,0,0
13679,5,0,0,0
13680,5,0,0,0
13681,16,0.945905302926917,0,0
13682,8,0.816496580927726,0,0
13683,5,0,0,0
13684,5,0,0,0
13685,5,0,0,0
13686,36,0.965694973497148,0,0
13687,5,0,0,0
13688,36,0.618641177475779,0,0
13689,76,0.904735445267737,0,0
13690,95,0.957821913140898,0,0
13691,9,0.845154254728517,0,0
13692,31,0.922488446742335,0,0
13693,59,0.884330757500147,0,0
13694,5,0,0,0
13695,249,0.516152097948254,1,1
13696,145,0.93746085082641,0,0
13697,36,0.808279650116259,0,0
13698,5,0,0,0
13699,5,0,0,0
13700,20,0.80989149601401,0,0
13701,9,0.845154254728517,0,0
13702,11,0.912870929175277,0,0
13703,41,0.885661170886638,0,0
13704,58,0.901302377313297,0,0
13705,68,0.703654335675648,0,0
13706,5,0,0,0
13707,12,0.767578652189816,0,0
13708,10,0.616441400296898,0,0
13709,49,0.589609470781465,0,0
13710,10,0.616441400296898,0,0
13711,8,0.577350269189626,0,0
13712,8,0.577350269189626,0,0
13713,50,0.870017342728656,0,0
13714,19,0.91269776640856,0,0
13715,55,0.868995286771994,0,0
13716,38,0.924097681923331,0,0
13717,58,0.88284287464135,0,0
13718,5,0,0,0
13719,33,0.952661460352718,0,0
13720,5,0,0,0
13721,29,0.862867685757633,0,0
13722,23,0.898256308556278,0,0
13723,13,0.923911792438609,0,0
13724,10,0.616441400296898,0,0
13725,5,0,0,0
13726,5,0,0,0
13727,5,0,0,0
13728,12,0.556348640264187,0,0
13729,16,0.788094903370938,0,0
13730,38,0.848322430805591,0,0
13731,118,0.943113261308334,0,0
13732,48,0.904532741654348,0,0
13733,106,0.955338969612103,0,0
13734,96,0.457722969002996,0,1
13735,8,0.577350269189626,0,0
13736,92,0.884100985322935,0,0
13737,61,0.903543696499467,0,0
13738,5,0,0,0
13739,10,0.616441400296898,0,0
13740,20,0.926458012480896,0,0
13741,17,0.85039155080523,0,0
13742,17,0.861677666955463,0,0
13743,5,0,0,0
13744,10,0.928476690885259,0,0
13745,11,0.644658371220304,0,0
13746,11,0.819334278607287,0,0
13747,155,0.846737880988383,0,1
13748,26,0.768113332373976,0,0
13749,18,0.87190087995929,0,0
13750,5,0,0,0
13751,5,0,0,0
13752,142,0.972261717350002,0,0
13753,8,0.577350269189626,0,0
13754,96,0.93137710259225,0,0
13755,75,0.867805973620087,0,0
13756,18,0.763762615825973,0,0
13757,5,0,0,0
13758,14,0.850687770424024,0,0
13759,42,0.709637976920629,0,0
13760,100,0.86018681636507,0,0
13761,5,0,0,0
13762,8,0.816496580927726,0,0
13763,44,0.8226931279591,0,0
13764,195,0.694296916243888,0,1
13765,8,0.816496580927726,0,0
13766,10,0.616441400296898,0,0
13767,36,0.673988329592485,0,0
13768,5,0,0,0
13769,12,0.881526961176874,0,0
13770,13,0.946252134229235,0,0
13771,13,0.677552705684109,0,0
13772,5,0,0,0
13773,5,0,0,0
13774,5,0,0,0
13775,5,0,0,0
13776,157,0.577304966845736,1,1
13777,5,0,0,0
13778,254,0.83010212268243,1,1
13779,5,0,0,0
13780,12,0.556348640264187,0,0
13781,17,0.848396076235179,0,0
13782,8,0.816496580927726,0,0
13783,5,0,0,0
13784,5,0,0,0
13785,42,0.377159562179017,0,1
13786,5,0,0,0
13787,5,0,0,0
13788,199,0.953352645364665,0,0
13789,20,0.939917658797243,0,0
13790,5,0,0,0
13791,60,0.821448280756668,0,0
13792,77,0.849686075071363,0,0
13793,69,0.869029013031782,0,0
13794,11,0.755928946018454,0,0
13795,5,0,0,0
13796,15,0.721715569948938,0,0
13797,8,0.577350269189626,0,0
13798,5,0,0,0
13799,5,0,0,0
13800,35,0.833510692177512,0,0
13801,5,0,0,0
13802,8,0.816496580927726,0,0
13803,5,0,0,0
13804,30,0.849254858397015,0,0
13805,55,0.917140541232652,0,0
13806,375,0.973952482948523,0,0
13807,37,0.859128282172968,0,0
13808,35,0.953861269661637,0,0
13809,17,0.297044262893003,0,1
13810,19,0.877075394120593,0,0
13811,5,0,0,0
13812,5,0,0,0
13813,5,0,0,0
13814,21,0.935003794538147,0,0
13815,13,0.677552705684109,0,0
13816,5,0,0,0
13817,5,0,0,0
13818,8,0.577350269189626,0,0
13819,16,0.740971222810684,0,0
13820,5,0,0,0
13821,218,0.396585994879743,1,1
13822,49,0.934925058305613,0,0
13823,5,0,0,0
13824,96,0.54465082038375,0,1
13825,5,0,0,0
13826,19,0.765472671469966,0,0
13827,70,0.922626179209453,0,0
13828,5,0,0,0
13829,8,0.577350269189626,0,0
13830,15,0.892805381522402,0,0
13831,13,0.849643155168251,0,0
13832,21,0.4,0,0
13833,19,0.888078816349205,0,0
13834,18,0.888091627888931,0,0
13835,20,0.876626281323455,0,0
13836,5,0,0,0
13837,13,0.901148257707383,0,0
13838,5,0,0,0
13839,11,0.819334278607287,0,0
13840,5,0,0,0
13841,14,0.850687770424024,0,0
13842,5,0,0,0
13843,5,0,0,0
13844,5,0,0,0
13845,19,0.890896465042338,0,0
13846,8,0.577350269189626,0,0
13847,5,0,0,0
13848,8,0.577350269189626,0,0
13849,22,0.926560511791967,0,0
13850,5,0,0,0
13851,20,0.871558527183228,0,0
13852,51,0.814457470549101,0,0
13853,10,0.616441400296898,0,0
13854,11,0.755928946018454,0,0
13855,5,0,0,0
13856,24,0.924086313976126,0,0
13857,20,0.882796254936568,0,0
13858,5,0,0,0
13859,5,0,0,0
13860,37,0.71851760973787,0,0
13861,5,0,0,0
13862,12,0.767578652189816,0,0
13863,71,0.900594242598652,0,0
13864,76,0.771783349062461,0,0
13865,8,0.816496580927726,0,0
13866,19,0.935508627893624,0,0
13867,18,0.921600038749524,0,0
13868,5,0,0,0
13869,8,0.577350269189626,0,0
13870,15,0.909797710353833,0,0
13871,8,0.577350269189626,0,0
13872,5,0,0,0
13873,5,0,0,0
13874,304,0.851049378817138,0,1
13875,9,0.845154254728517,0,0
13876,26,0.772939776073076,0,0
13877,37,0.876687700203097,0,0
13878,8,0.816496580927726,0,0
13879,58,0.945328534194554,0,0
13880,74,0.654726359956545,0,1
13881,39,0.855199103373074,0,0
13882,15,0.900898699032553,0,0
13883,10,0.616441400296898,0,0
13884,236,0.751890319730553,0,1
13885,24,0.597769447844073,0,0
13886,43,0.979603875625041,0,0
13887,8,0.816496580927726,0,0
13888,8,0.577350269189626,0,0
13889,10,0.928476690885259,0,0
13890,103,0.844049345138889,0,0
13891,5,0,0,0
13892,30,0.866589248917622,0,0
13893,5,0,0,0
13894,10,0.616441400296898,0,0
13895,8,0.577350269189626,0,0
13896,29,0.896687280663067,0,0
13897,5,0,0,0
13898,23,0.854863175546486,0,0
13899,12,0.767578652189816,0,0
13900,14,0.629288982059086,0,0
13901,60,0.899067098165287,0,0
13902,12,0.767578652189816,0,0
13903,22,0.924112717164747,0,0
13904,138,0.895874008037325,0,0
13905,8,0.577350269189626,0,0
13906,27,0.718924172402415,0,0
13907,48,0.695624395984774,0,0
13908,17,0.720119424838306,0,0
13909,8,0.577350269189626,0,0
13910,18,0.888283298013947,0,0
13911,132,0.696746914994971,0,1
13912,94,0.891691919213895,0,0
13913,8,0.816496580927726,0,0
13914,11,0.819334278607287,0,0
13915,8,0.816496580927726,0,0
13916,24,0.93428557211274,0,0
13917,5,0,0,0
13918,8,0.577350269189626,0,0
13919,42,0.859861857808214,0,0
13920,23,0.929206069709537,0,0
13921,5,0,0,0
13922,5,0,0,0
13923,41,0.927843472166182,0,0
13924,28,0.950893187523779,0,0
13925,5,0,0,0
13926,11,0.912870929175277,0,0
13927,10,0.616441400296898,0,0
13928,33,0.836936175143424,0,0
13929,8,0.577350269189626,0,0
13930,8,0.816496580927726,0,0
13931,16,0.881139409311431,0,0
13932,21,0.814199008808521,0,0
13933,47,0.734046192063612,0,0
13934,25,0.78097470502705,0,0
13935,13,0.849643155168251,0,0
13936,67,0.944524591382565,0,0
13937,5,0,0,0
13938,5,0,0,0
13939,13,0.849643155168251,0,0
13940,27,0.915504035101672,0,0
13941,28,0.833079405211463,0,0
13942,11,0.819334278607287,0,0
13943,16,0.916551343708338,0,0
13944,83,0.944391263670063,0,0
13945,206,0.369682917780216,1,1
13946,5,0,0,0
13947,30,0.857725258325185,0,0
13948,10,0.616441400296898,0,0
13949,30,0.564577515509024,0,0
13950,91,0.863398447487392,0,0
13951,18,0.826034008693145,0,0
13952,20,0.830089223634986,0,0
13953,152,0.896893041432505,0,1
13954,8,0.816496580927726,0,0
13955,26,0.829266658247147,0,0
13956,21,0.868624809471017,0,0
13957,68,0.936941601301024,0,0
13958,11,0.819334278607287,0,0
13959,10,0.921442675250927,0,0
13960,13,0.849643155168251,0,0
13961,12,0.767578652189816,0,0
13962,15,0.658280588604383,0,0
13963,5,0,0,0
13964,10,0.616441400296898,0,0
13965,23,0.812882593353204,0,0
13966,26,0.940484010015594,0,0
13967,87,0.940975962333844,0,0
13968,5,0,0,0
13969,30,0.932855483823667,0,0
13970,5,0,0,0
13971,33,0.874235903442409,0,0
13972,8,0.816496580927726,0,0
13973,5,0,0,0
13974,8,0.577350269189626,0,0
13975,8,0.577350269189626,0,0
13976,27,0.911375834016166,0,0
13977,20,0.921168958373567,0,0
13978,5,0,0,0
13979,8,0.577350269189626,0,0
13980,10,0.921442675250927,0,0
13981,5,0,0,0
13982,10,0.616441400296898,0,0
13983,35,0.956128524611445,0,0
13984,46,0.942216786304492,0,0
13985,25,0.933393662034428,0,0
13986,92,0.879294932461674,0,0
13987,10,0.616441400296898,0,0
13988,5,0,0,0
13989,5,0,0,0
13990,27,0.671657486479353,0,0
13991,5,0,0,0
13992,10,0.616441400296898,0,0
13993,22,0.731549767102767,0,0
13994,39,0.696026436788303,0,0
13995,14,0.629288982059086,0,0
13996,66,0.848604958742273,0,0
13997,5,0,0,0
13998,20,0.869802887748997,0,0
13999,8,0.577350269189626,0,0
14000,5,0,0,0
14001,9,0.845154254728517,0,0
14002,5,0,0,0
14003,23,0.418111072251243,0,0
14004,21,0.776254142608872,0,0
14005,19,0.86210306262657,0,0
14006,8,0.577350269189626,0,0
14007,5,0,0,0
14008,36,0.886838335131865,0,0
14009,33,0.880045488966235,0,0
14010,38,0.771048914271726,0,0
14011,34,0.702585665297483,0,0
14012,8,0.577350269189626,0,0
14013,12,0.767578652189816,0,0
14014,5,0,0,0
14015,26,0.778276932336349,0,0
14016,8,0.577350269189626,0,0
14017,11,0.819334278607287,0,0
14018,21,0.782880249530591,0,0
14019,5,0,0,0
14020,12,0.767578652189816,0,0
14021,5,0,0,0
14022,12,0.556348640264187,0,0
14023,63,0.720433003254235,0,0
14024,5,0,0,0
14025,46,0.857183224980066,0,0
14026,30,0.854924567209919,0,0
14027,56,0.884108693595066,0,0
14028,8,0.577350269189626,0,0
14029,66,0.710139800795662,0,0
14030,14,0.909308712171201,0,0
14031,5,0,0,0
14032,13,0.931372075930245,0,0
14033,29,0.876466155890374,0,0
14034,8,0.577350269189626,0,0
14035,14,0.632154645557942,0,0
14036,38,0.959907790590288,0,0
14037,21,0.931952495861863,0,0
14038,5,0,0,0
14039,5,0,0,0
14040,12,0.556348640264187,0,0
14041,204,0.832932028237394,1,1
14042,25,0.92366374381012,0,0
14043,15,0.948738916554243,0,0
14044,5,0,0,0
14045,18,0.689448110879935,0,0
14046,25,0.905406345036437,0,0
14047,11,0.755928946018454,0,0
14048,14,0.629288982059086,0,0
14049,10,0.616441400296898,0,0
14050,50,0.734565187555522,0,0
14051,68,0.764602764530779,0,0
14052,62,0.805037622686525,0,0
14053,182,0.777429744940274,0,1
14054,12,0.76916188342488,0,0
14055,23,0.936439563868642,0,0
14056,48,0.863612430381306,0,0
14057,49,0.938336595775954,0,0
14058,10,0.616441400296898,0,0
14059,17,0.847217418326393,0,0
14060,11,0.601929265428846,0,0
14061,36,0.919276927719852,0,0
14062,5,0,0,0
14063,8,0.816496580927726,0,0
14064,30,0.801140079557382,0,0
14065,18,0.951628076487253,0,0
14066,5,0,0,0
14067,5,0,0,0
14068,5,0,0,0
14069,5,0,0,0
14070,8,0.577350269189626,0,0
14071,37,0.84402063791527,0,0
14072,8,0.577350269189626,0,0
14073,5,0,0,0
14074,14,0.629288982059086,0,0
14075,24,0.91749617681891,0,0
14076,8,0.577350269189626,0,0
14077,5,0,0,0
14078,24,0.907690033395463,0,0
14079,5,0,0,0
14080,19,0.852284007844801,0,0
14081,26,0.833480472047023,0,0
14082,18,0.901644587940815,0,0
14083,10,0.616441400296898,0,0
14084,8,0.816496580927726,0,0
14085,18,0.668391071308796,0,0
14086,15,0.558503899274291,0,0
14087,5,0,0,0
14088,86,0.886998166464913,0,0
14089,14,0.629288982059086,0,0
