label,area,eccentricity,yfit
1031,118,0.676057925063636,1
1032,13,0,0
1033,74,0.500474679287326,1
1034,721,0.316839728943721,1
1035,193,0.83246735603356,1
1036,121,0.405239779972155,1
1037,221,0.855939530013209,1
1038,23,0.836660026534076,0
1039,106,0.948107854196489,0
1040,91,0.429626979480134,1
1041,310,0.571302331552274,1
1042,102,0.443751589566057,1
1043,170,0.788136563281145,1
1044,62,0.938806123674574,0
1045,152,0.88559605645708,1
1046,220,0.817616652607787,1
1047,64,0.566990736783412,1
1048,57,0.855216476479932,0
1049,23,0.836660026534076,0
1050,755,0.361786781787281,1
1051,153,0.804884503837182,1
1052,167,0.658345771888719,1
1053,138,0.941236118848477,0
1054,27,0.848666014693615,0
1055,312,0.770404261114801,1
1056,85,0.938830765319644,0
1057,76,0.364024312814559,1
1058,100,0.419686646504704,1
1059,81,0.537864954659578,1
1060,13,0,0
1061,38,0.774596669241483,0
1062,141,0.363868170271164,1
1063,24,0.672497203155418,0
1064,13,0,0
1065,18,0.707106781186548,0
1066,164,0.610257570441545,1
1067,332,0.701955038048739,1
1068,172,0.988451794558061,0
1069,109,0.43128031854805,1
1070,438,0.664918303476416,1
1071,33,0.758847129203196,0
1072,139,0.517671846576916,1
1073,762,0.493730438347317,1
1074,114,0.350778792669266,1
1075,66,0.531518330885542,1
1076,246,0.313235310972319,1
1077,94,0.916571122380529,0
1078,107,0.659908916829667,1
1079,1212,0.866488683673004,1
1080,275,0.897742996826104,1
1081,32,0.754807861411008,0
1082,103,0.816592029372423,0
1083,743,0.629679425302113,1
1084,75,0.645461531507501,1
1085,188,0.968278030353216,0
1086,104,0.865448269214278,0
1087,333,0.923987648591787,1
1088,82,0.616439847548079,1
1089,224,0.874369626440726,1
1090,199,0.403837032708921,1
1091,93,0.917149284326423,0
1092,189,0.679211744064487,1
1093,943,0.819323887394111,1
1094,310,0.664409116727396,1
1095,557,0.737793425984925,1
1096,200,0.354932028325484,1
1097,69,0.424867254085229,1
1098,92,0.96397471301694,0
1099,103,0.567172001178931,1
1100,212,0.665246471080803,1
1101,181,0.980084899745516,0
1102,32,0.821141419493909,0
1103,18,0.397359707119513,0
1104,30,0.654446456199678,0
1105,248,0.671706463569182,1
1106,995,0.660223472068977,1
1107,111,0.331417568034792,1
1108,283,0.749281837616756,1
1109,97,0.804107916251816,0
1110,139,0.638199068694318,1
1111,30,0.652963149387687,0
1112,69,0.637072469570044,1
1113,135,0.497612404847461,1
1114,296,0.476233415119789,1
1115,309,0.763149210504018,1
1116,363,0.965506260054486,1
1117,154,0.583011608722048,1
1118,70,0.935740292542608,0
1119,249,0.859392818252073,1
1120,18,0.397359707119513,0
1121,123,0.908512305351787,0
1122,92,0.755675158132483,0
1123,100,0.891212772701254,0
1124,253,0.900862452687171,1
1125,102,0.553695967899061,1
1126,79,0.839168853403501,0
1127,1449,0.998320795308411,0
1128,68,0.431927761506766,1
1129,65,0.656745714990728,1
1130,47,0.697274183362954,0
1131,200,0.895010254758999,1
1132,753,0.182138201989293,1
1133,134,0.555834740301686,1
1134,97,0.550764717030399,1
1135,260,0.961555836419145,0
1136,173,0.557509885444476,1
1137,259,0.817013255403245,1
1138,261,0.501474128866235,1
1139,182,0.760428569893057,1
1140,74,0.673591514286354,1
1141,52,0.664554108618366,0
1142,114,0.974143061219996,0
1143,364,0.87890550130462,1
1144,28,0.487189989227111,0
1145,65,0.713451041000591,0
1146,13,0,0
1147,345,0.827853466085679,1
1148,220,0.90553473408948,1
1149,267,0.749929027567735,1
1150,409,0.632825541279432,1
1151,316,0.730303871784106,1
1152,134,0.468426649268414,1
1153,159,0.535259224140669,1
1154,171,0.606383077351981,1
1155,112,0.431716825187987,1
1156,105,0.617321170506211,1
1157,121,0.398744353768863,1
1158,1603,0.958868881262872,0
1159,131,0.637167646431669,1
1160,134,0.49734529379532,1
1161,868,0.683623674373042,1
1162,395,0.987037122814864,0
1163,73,0.632073271381148,1
1164,47,0.473254904889903,0
1165,341,0.896498579955846,1
1166,45,0.599807939115205,0
1167,145,0.484853526691881,1
1168,156,0.511194321360687,1
1169,52,0.934828384553422,0
1170,129,0.405364779936205,1
1171,458,0.894224695802781,1
1172,175,0.780073821001529,1
1173,156,0.262879179220245,1
1174,220,0.674626208110087,1
1175,618,0.896212109153608,1
1176,149,0.605626474132493,1
1177,310,0.814635962460125,1
1178,64,0.828150796335762,0
1179,22,0.750829626801276,0
1180,77,0.886523881754923,0
1181,9,0.805076485899413,0
1182,18,0.397359707119513,0
1183,100,0.447909872020274,1
1184,136,0.488355211316074,1
1185,73,0.460763047015521,1
1186,737,0.485060467818853,1
1187,51,0.903550196792494,0
1188,183,0.381429665721809,1
1189,194,0.819249300871781,1
1190,21,0.521640530957301,0
1191,884,0.73721943188299,1
1192,83,0.693577470156188,0
1193,122,0.517981249619666,1
1194,415,0.882315446477405,1
1195,192,0.451391368826623,1
1196,78,0.898882221011038,0
1197,479,0.964516855019859,1
1198,165,0.594367461145797,1
1199,114,0.392417829310106,1
1200,2154,0.998360112293858,0
1201,18,0.397359707119513,0
1202,280,0.947373335644625,1
1203,18,0.707106781186548,0
1204,445,0.934119885066759,1
1205,178,0.859705077616603,1
1206,68,0.910957354334428,0
1207,113,0.56909365155683,1
1208,153,0.168132413937282,1
1209,493,0.940488725541072,1
1210,86,0.600938692905137,1
1211,871,0.596844013557344,1
1212,838,0.66647153337923,1
1213,290,0.895574899062223,1
1214,72,0.51106283509485,1
1215,171,0.332901324299892,1
1216,79,0.605261157040842,1
1217,157,0.4038224477805,1
1218,756,0.378420377149519,1
1219,86,0.424228484888298,1
1220,297,0.915267199911387,1
1221,216,0.813400169545507,1
1222,119,0.803223715111398,0
1223,189,0.924848227328451,1
1224,438,0.966440706524551,1
1225,146,0.977349952503005,0
1226,104,0.235081560162294,1
1227,21,0.521640530957301,0
1228,66,0.694426632896191,0
1229,196,0.533488009464577,1
1230,272,0.518917226040383,1
1231,329,0.57163574060099,1
1232,27,0.528109445257467,0
1233,278,0.898041185257308,1
1234,67,0.83851881120684,0
1235,484,0.635730766995111,1
1236,168,0.542385375997295,1
1237,85,0.900113588583373,0
1238,132,0.984429885317946,0
1239,322,0.874597637044583,1
1240,31,0.850607566567194,0
1241,190,0.592975459320131,1
1242,72,0.51127642001151,1
1243,146,0.29946458345188,1
1244,290,0.811964718885141,1
1245,593,0.594782406932242,1
1246,417,0.622398224363133,1
1247,189,0.915574753691107,1
1248,61,0.615554306325598,1
1249,131,0.566463423554859,1
1250,807,0.684000227286136,1
1251,102,0.836866157002017,0
1252,147,0.482004607054228,1
1253,192,0.55668594034733,1
1254,282,0.778606942642147,1
1255,63,0.630487518070425,1
1256,61,0.782046266432208,0
1257,104,0.859880927069686,0
1258,558,0.611897477315321,1
1259,132,0.485969698787634,1
1260,340,0.692604012997922,1
1261,911,0.877320659832099,1
1262,13,0,0
1263,26,0.764238219351265,0
1264,93,0.491729777869854,1
1265,141,0.464334795101468,1
1266,24,0.672497203155418,0
1267,328,0.768613599222689,1
1268,133,0.330728284030373,1
1269,18,0.397359707119513,0
1270,349,0.804641975362106,1
1271,140,0.61190151272992,1
1272,126,0.433469935251445,1
1273,268,0.891981900523597,1
1274,160,0.926757830194864,0
1275,76,0.518540033935546,1
1276,183,0.424125496028399,1
1277,486,0.78245558510766,1
1278,43,0.693620754045823,0
1279,114,0.533837294449273,1
1280,78,0.484006986160252,1
1281,24,0.672497203155418,0
1282,56,0.937154105328331,0
1283,24,0,0
1284,653,0.998133409507011,0
1285,967,0.640139269786422,1
1286,86,0.638361581770241,1
1287,193,0.441486424213712,1
1288,13,0,0
1289,189,0.760270919643298,1
1290,191,0.523407707656533,1
1291,191,0.592616119840845,1
1292,152,0.833954408117199,1
1293,95,0.387526041742835,1
1294,18,0.707106781186548,0
1295,95,0.470990016034768,1
1296,66,0.559279302124523,1
1297,393,0.895189189421896,1
1298,118,0.93432283726868,0
1299,77,0.908532424688834,0
1300,283,0.50468817193631,1
1301,96,0.657389269509555,1
1302,151,0.45849316701225,1
1303,322,0.84879571373862,1
1304,112,0.429710022326234,1
1305,1312,0.99675371223184,0
1306,13,0,0
1307,320,0.656930408713769,1
1308,41,0.962586841055614,0
1309,224,0.422269313558986,1
1310,88,0.512834535390034,1
1311,18,0.397359707119513,0
1312,179,0.556337998651493,1
1313,13,0,0
1314,61,0.968309226980625,0
1315,180,0.965533584994248,0
1316,171,0.510925690883391,1
1317,318,0.676585992028738,1
1318,18,0.707106781186548,0
1319,37,0.546095628558105,0
1320,325,0.722979986843473,1
1321,270,0.908814047492736,1
1322,182,0.203321647438726,1
1323,21,0.521640530957301,0
1324,13,0,0
1325,154,0.78284976123744,1
1326,351,0.844971677566274,1
1327,116,0.500510019849734,1
1328,136,0.425546511749421,1
1329,149,0.632717268774472,1
1330,699,0.262061119382014,1
1331,31,0.872836348909467,0
1332,141,0.564794075661313,1
1333,83,0.296679915391494,1
1334,240,0.445874811495986,1
1335,187,0.589303075161664,1
1336,132,0.54908427180618,1
1337,3537,0.993786874069022,0
1338,156,0.433716038729952,1
1339,13,0,0
1340,110,0.437743146369872,1
1341,36,0.707999616540821,0
1342,107,0.583649701432416,1
1343,798,0.668901457108064,1
1344,69,0.572240140847084,1
1345,64,0.661737168440791,0
1346,47,0.95066302108279,0
1347,53,0.790276038771088,0
1348,48,0.500170234472115,1
1349,296,0.705866452916862,1
1350,36,0.412458219343576,0
1351,994,0.928036096634141,1
1352,215,0.934168344166879,1
1353,90,0.620828734628379,1
1354,760,0.532749409931233,1
1355,294,0.85861633158734,1
1356,144,0.348965124811928,1
1357,42,0.931443084668334,0
1358,287,0.834166922112345,1
1359,369,0.826470570625262,1
1360,221,0.815117635451181,1
1361,149,0.691945916664836,1
1362,21,0.521640530957301,0
1363,31,0.873357581993992,0
1364,50,0.59160533535132,0
1365,124,0.4803335085374,1
1366,13,0,0
1367,119,0.733567735534043,1
1368,39,0.602754674391429,0
1369,38,0.83259670809366,0
1370,45,0.437878859818041,0
1371,1022,0.914049306173364,1
1372,179,0.585854468133096,1
1373,18,0.397359707119513,0
1374,108,0.624980142730796,1
1375,403,0.715925174479747,1
1376,115,0.992062286983463,0
1377,23,0.708664665903118,0
1378,80,0.373148307159153,1
1379,69,0.607251224977135,1
1380,110,0.266848023946437,1
1381,63,0.646447011388999,1
1382,75,0.826319217159573,0
1383,95,0.368810304290772,1
1384,201,0.604728808438082,1
1385,13,0,0
1386,156,0.725835451268197,1
1387,167,0.375909645631401,1
1388,109,0.395698835358445,1
1389,52,0.521102317624586,1
1390,146,0.870340199188121,1
1391,21,0.521640530957301,0
1392,1214,0.831559038243936,1
1393,216,0.362207561675774,1
1394,102,0.47565834742577,1
1395,386,0.927671994979836,1
1396,49,0.398972301963264,1
1397,565,0.857388894301006,1
1398,244,0.425155351574206,1
1399,34,0.720035361475769,0
1400,161,0.572463960534184,1
1401,206,0.841006446248415,1
1402,89,0.464789005611966,1
1403,33,0.89280393873573,0
1404,2582,0.992729928748105,0
1405,59,0.554868791678343,1
1406,214,0.57708788258545,1
1407,308,0.895890097102094,1
1408,132,0.535284127356377,1
1409,47,0.753723695483935,0
1410,41,0.933865061422137,0
1411,171,0.76103823518981,1
1412,23,0.708664665903118,0
1413,13,0,0
1414,240,0.52973983962964,1
1415,126,0.898592284998287,0
1416,219,0.624148256735105,1
1417,33,0.555303232948574,0
1418,144,0.486816373686389,1
1419,78,0.716394234246303,0
1420,80,0.392753047914283,1
1421,160,0.942513239833995,0
1422,294,0.894911128767382,1
1423,181,0.722064747190582,1
1424,13,0,0
1425,74,0.903773182103486,0
1426,436,0.669749061187758,1
1427,77,0.874059019582074,0
1428,13,0,0
1429,158,0.509675601064298,1
1430,88,0.482035973403472,1
1431,229,0.369728670789137,1
1432,41,0.732512331647807,0
1433,13,0,0
1434,352,0.883668097932881,1
1435,99,0.539988102530317,1
1436,210,0.507644210250971,1
1437,386,0.751222144213362,1
1438,111,0.529691838502871,1
1439,13,0,0
1440,54,0.705058660811989,0
1441,13,0,0
1442,70,0.981654856870263,0
1443,70,0.517637142892463,1
1444,13,0,0
1445,250,0.872507687516399,1
1446,1272,0.996019624255694,0
1447,13,0,0
1448,31,0.908310268010716,0
1449,190,0.609767848742031,1
1450,24,0.672497203155418,0
1451,268,0.91698247575159,1
1452,101,0.453807810719135,1
1453,21,0.521640530957301,0
1454,18,0.397359707119513,0
1455,117,0.210946018880325,1
1456,18,0.707106781186548,0
1457,46,0.445312532223143,0
1458,634,0.459203827410437,1
1459,144,0.714227292228925,1
1460,178,0.522278635716173,1
1461,113,0.828138424980516,0
1462,62,0.748970111993091,0
1463,70,0.803829523421277,0
1464,128,0.382365403889031,1
1465,156,0.433026044740239,1
1466,117,0.72034801900781,1
1467,36,0.786205734676568,0
1468,18,0.707106781186548,0
1469,212,0.845574150503669,1
1470,21,0.707106781186548,0
1471,108,0.744646479073171,1
1472,38,0.944911182523068,0
1473,131,0.357239004003518,1
1474,35,0.655465535777068,0
1475,92,0.959066708294901,0
1476,46,0.949645711767464,0
1477,87,0.56103678894239,1
1478,691,0.430852213547701,1
1479,77,0.931623350853042,0
1480,278,0.857511256086929,1
1481,81,0.560336042705551,1
1482,58,0.445037330023108,1
1483,131,0.47902969395192,1
1484,124,0.574253004963688,1
1485,13,0,0
1486,185,0.629333086822802,1
1487,351,0.791539519363391,1
1488,13,0,0
1489,814,0.478140538165945,1
1490,25,0,0
1491,165,0.646014759727693,1
1492,73,0.985610760609162,0
1493,122,0.593516168974078,1
1494,62,0.923110601694693,0
1495,94,0.862538488012846,0
1496,759,0.357774294873807,1
1497,18,0.707106781186548,0
1498,201,0.399791818062714,1
1499,184,0.780677922087166,1
1500,203,0.573409389792625,1
1501,296,0.733923931833891,1
1502,31,0.443831796658932,0
1503,13,0,0
1504,872,0.517982200901871,1
1505,325,0.762988406085187,1
1506,74,0.955020043325887,0
1507,18,0.707106781186548,0
1508,324,0.827857943334574,1
1509,13,0,0
1510,77,0.801941494874882,0
1511,66,0.770694736820416,0
1512,24,0,0
1513,13,0,0
1514,84,0.504033047698728,1
1515,32,0.861982055256856,0
1516,38,0.768691488313276,0
1517,28,0.894427190999916,0
1518,277,0.739968690620283,1
1519,151,0.681241781471241,1
1520,33,0.925820099772552,0
1521,253,0.792560659394281,1
1522,47,0.957533227284828,0
1523,134,0.490097835118321,1
1524,87,0.939762838925825,0
1525,18,0.397359707119513,0
1526,75,0.958074541866278,0
1527,293,0.658921821906745,1
1528,62,0.660761776658463,0
1529,87,0.494486221590611,1
1530,312,0.887641745572317,1
1531,154,0.367249610432567,1
1532,13,0,0
1533,745,0.44132147335923,1
1534,301,0.853181498684514,1
1535,16344,0.977434290420036,0
1536,782,0.348734395926192,1
1537,89,0.618120028715099,1
1538,189,0.405225574377261,1
1539,18,0.707106781186548,0
1540,97,0.770077430334607,0
1541,13,0,0
1542,143,0.809146564494047,1
1543,395,0.843914903946404,1
1544,23,0.836660026534076,0
1545,82,0.548828607410126,1
1546,441,0.920226891298701,1
1547,54,0.738873119233531,0
1548,62,0.971854263783025,0
1549,13,0,0
1550,300,0.851263467872317,1
1551,42,0.800044660845325,0
1552,27,0.709139162812026,0
1553,172,0.695700650362521,1
1554,28,0.894427190999916,0
1555,101,0.904780945501899,0
1556,406,0.823636867515038,1
1557,248,0.94589664819964,1
1558,463,0.832640480092061,1
1559,114,0.638308071795135,1
1560,28,0.74287866670403,0
1561,108,0.531636019518692,1
1562,42,0.7211211395598,0
1563,23,0.836660026534076,0
1564,47,0.593414881223443,0
1565,18,0.397359707119513,0
1566,168,0.835201386431423,1
1567,33,0.925820099772552,0
1568,93,0.650351301185407,1
1569,110,0.807094415971815,0
1570,191,0.592494478668127,1
1571,114,0.506040855067867,1
1572,223,0.981777415596709,0
1573,104,0.589631842692617,1
1574,13,0,0
1575,21,0.521640530957301,0
1576,45,0.73296092897316,0
1577,123,0.523304971389967,1
1578,18,0.707106781186548,0
1579,241,0.760809236354465,1
1580,18,0.397359707119513,0
1581,454,0.899131856598366,1
1582,75,0.331774997751905,1
1583,71,0.797364602608918,0
1584,35,0.490630443476211,0
1585,190,0.671068676267262,1
1586,21,0.521640530957301,0
1587,909,0.508885495773931,1
1588,515,0.985510336222726,0
1589,150,0.488447553482717,1
1590,828,0.452363078766415,1
1591,348,0.871719266561181,1
1592,13,0,0
1593,209,0.858508038049194,1
1594,70,0.514902446806386,1
1595,119,0.823346633516174,0
1596,155,0.367144777905294,1
1597,90,0.57883891653312,1
1598,243,0.550034141675327,1
1599,76,0.797018783387402,0
1600,18,0.707106781186548,0
1601,52,0.846365636192565,0
1602,13,0,0
1603,146,0.500740036094724,1
1604,92,0.29993499307466,1
1605,311,0.882704494323359,1
1606,243,0.663975138281272,1
1607,332,0.897507663312213,1
1608,13,0,0
1609,18,0.397359707119513,0
1610,153,0.827390284294123,1
1611,13,0,0
1612,239,0.728611844661341,1
1613,87,0.49469889837644,1
1614,164,0.361282591810974,1
1615,38,0.9032479303234,0
1616,2622,0.992055371400154,0
1617,13,0,0
1618,225,0.380420374642109,1
1619,23,0.708664665903118,0
1620,13,0,0
1621,24,0.424603887804223,0
1622,13,0,0
1623,13,0,0
1624,108,0.98170689453417,0
1625,111,0.818805683563819,0
1626,18,0.707106781186548,0
1627,13,0,0
1628,118,0.792512188798506,0
1629,241,0.987770050568098,0
1630,138,0.441502491918519,1
1631,169,0.812825082309057,1
1632,66,0.502205287940255,1
1633,18,0.707106781186548,0
1634,13,0,0
1635,18,0.397359707119513,0
1636,13,0,0
1637,13,0,0
1638,24,0.424603887804223,0
1639,101,0.785692347024429,0
1640,29,0.601038049812065,0
1641,18,0.397359707119513,0
1642,38,0.633591906374581,0
1643,13,0,0
1644,68,0.916956524059853,0
1645,27,0.528109445257467,0
1646,150,0.855512147265463,1
1647,130,0.734908175800065,1
1648,99,0.750973802042324,1
1649,1801,0.992690672250727,0
1650,23,0.588348405414552,0
1651,13,0,0
1652,18,0.397359707119513,0
1653,65,0.966038252501361,0
1654,18,0.397359707119513,0
1655,38,0.85215081259449,0
1656,32,0.814777196273859,0
1657,13,0,0
1658,255,0.895759788997397,1
1659,339,0.90735755374347,1
1660,379,0.984795029054484,0
1661,29,0.716353066215517,0
1662,118,0.872747984217565,0
1663,146,0.907089062044556,0
1664,31,0.810176241424466,0
1665,18,0.397359707119513,0
1666,13,0,0
1667,13,0,0
1668,41,0.918195594755373,0
1669,30,0.672378575892606,0
1670,93,0.788577552256693,0
1671,18,0.397359707119513,0
1672,13,0,0
1673,41,0.64603528764305,0
1674,21,0.521640530957301,0
1675,13,0,0
1676,23,0.708664665903118,0
1677,92,0.733038128178069,0
1678,58,0.949783603862719,0
1679,31,0.792066984826116,0
1680,13,0,0
1681,13,0,0
1682,18,0.707106781186548,0
1683,18,0.707106781186548,0
1684,115,0.891586165398962,0
1685,13,0,0
1686,26,0.764238219351265,0
1687,18,0.397359707119513,0
1688,93,0.985175973535346,0
1689,24,0.672497203155418,0
1690,106,0.841635639741378,0
1691,34,0.868987217797923,0
1692,13,0,0
1693,47,0.92485290187898,0
1694,13,0,0
1695,62,0.957806197324394,0
1696,25,0.887625364598595,0
1697,62,0.865580426415211,0
1698,23,0.588348405414552,0
1699,13,0,0
1700,18,0.397359707119513,0
1701,108,0.96759998678469,0
1702,18,0.397359707119513,0
1703,18,0.397359707119513,0
1704,23,0.588348405414552,0
1705,23,0.708664665903118,0
1706,50,0.930551403541228,0
1707,97,0.921367776769556,0
1708,30,0.897270799711573,0
1709,57,0.941438285629868,0
1710,56,0.821160321139996,0
1711,30,0.632455532033676,0
1712,35,0.910926579940751,0
1713,18,0.397359707119513,0
1714,13,0,0
1715,18,0.397359707119513,0
1716,228,0.984288872957359,0
1717,86,0.834418937447156,0
1718,81,0.969375612936738,0
1719,18,0.397359707119513,0
